id1,id2,distance
_TTsA0J7UfNkVyjp45G79Q,gz_rCu-InbbUDnfEMExidA,453
_TTsA0J7UfNkVyjp45G79Q,CGoC5-mTfkAU4pJj3WT6FA,148
_TTsA0J7UfNkVyjp45G79Q,KU__1uGFo3GBRwdlBtz-HA,484
_TTsA0J7UfNkVyjp45G79Q,01bpUEQYIRXAfDThD4CfQA,480
P-5Ze1LN_KqrWBhha-kJTA,uTMksZ_1M8hoZb1l1q7vcQ,93
P-5Ze1LN_KqrWBhha-kJTA,zfEuNOQCRUmBoduSmSRneg,32
P-5Ze1LN_KqrWBhha-kJTA,EolzggxOvSVZHw9rqVBdGQ,73
P-5Ze1LN_KqrWBhha-kJTA,WPFCoSnw84MXFeIxSFNbVA,19
P-5Ze1LN_KqrWBhha-kJTA,Q1cVQqykAdjJtTBsXhkWbw,153
P-5Ze1LN_KqrWBhha-kJTA,lN30W40MFDh_UcEX1vXGtw,60
P-5Ze1LN_KqrWBhha-kJTA,jtcWZ6h1JwOpTbrrsmluCg,142
P-5Ze1LN_KqrWBhha-kJTA,3wC583w6lWX8ONhQPNXBzQ,134
P-5Ze1LN_KqrWBhha-kJTA,phZrob-HprEn3n7U-obHgg,41
P-5Ze1LN_KqrWBhha-kJTA,ei2Ba46lO1kWCdMHzcGapw,64
P-5Ze1LN_KqrWBhha-kJTA,O3yb1D7GFBl3IGMCArv82A,46
P-5Ze1LN_KqrWBhha-kJTA,vB3lnXYOH4I72tMWLT1XGQ,126
P-5Ze1LN_KqrWBhha-kJTA,gTeP4G4RmU4lC-aJfYdNSg,100
RYzWC7G9p53Qd_LcYWqOkA,Li-0geQXWgvzRjxoUOnGSA,208
RYzWC7G9p53Qd_LcYWqOkA,DJkspskySDBuVpD96beHVA,66
RYzWC7G9p53Qd_LcYWqOkA,b_NALuv8M0k_8OwiJsOo0w,112
RYzWC7G9p53Qd_LcYWqOkA,cUEjduTAZfsrXqMDVCl23Q,36
RYzWC7G9p53Qd_LcYWqOkA,zbr715kDxivsIBwa89U-uA,120
RYzWC7G9p53Qd_LcYWqOkA,29yFnQDkbk3iytagzLhrag,143
RYzWC7G9p53Qd_LcYWqOkA,LNgTuzvJerWWZk5PUrs5eg,108
ZnZRIs5GmA9VGa_RwFsHaQ,iI8lJaXCfk4WHmoixxnn9w,263
ZnZRIs5GmA9VGa_RwFsHaQ,02krU4P8Rp8rFnCK5__4wA,335
ZnZRIs5GmA9VGa_RwFsHaQ,-a1Zqh_PYSUTJlnvk9w6-Q,384
PGp6WaZz8OdhyTc6cUbTUw,1c6PESqBJ2EQrjIVZckOwQ,142
PGp6WaZz8OdhyTc6cUbTUw,fUd177p8Mu9C_CQ4aB5EiQ,328
PGp6WaZz8OdhyTc6cUbTUw,dPJ02MwEyaMKwZSYv_2jwg,124
PGp6WaZz8OdhyTc6cUbTUw,gA1CXE2vieV3KNdvKKZ4zQ,314
xzD6J03FTFp9wSFkD37H9w,TcXa206tgNQaMJw2WyoKaw,125
xzD6J03FTFp9wSFkD37H9w,pLZydKNbYNaTRLaVARJr5Q,99
OFwU816bVkCB7jMXbn1T_w,H-pODaiI0_gvJ6hakT0_2A,473
OFwU816bVkCB7jMXbn1T_w,frvrjzepXWMkMSabSZ1eag,374
OFwU816bVkCB7jMXbn1T_w,S5GHG8B6S8iFL_a2WY4o2g,480
OFwU816bVkCB7jMXbn1T_w,RSX2JzVtRc8sVWST35HoiA,477
OFwU816bVkCB7jMXbn1T_w,NSiqQxUyJkLGaozSnU6fPg,424
OFwU816bVkCB7jMXbn1T_w,4cZnCslKxqXglpAve_3zqg,243
OFwU816bVkCB7jMXbn1T_w,ENmSWHGk_29LfCnN9manSw,450
OFwU816bVkCB7jMXbn1T_w,__a6cve2cpTdOP6uNXhRMw,477
OFwU816bVkCB7jMXbn1T_w,MjvTys57zNV8IlpHxHwD4g,311
OFwU816bVkCB7jMXbn1T_w,iXO0ymUMIr3q40Wz8MebSw,302
OFwU816bVkCB7jMXbn1T_w,gmIyAldUFb9e8ekRYtGsow,472
OFwU816bVkCB7jMXbn1T_w,8TntrI3_dYRqwaVzdWu3cQ,490
OFwU816bVkCB7jMXbn1T_w,-xoNaQQz6nh3QfRx98ddHA,258
OFwU816bVkCB7jMXbn1T_w,SYIes-ISzK4hUDPuSfbU8g,223
OFwU816bVkCB7jMXbn1T_w,WpaeNPUHjGuw3ENflrQ6GQ,480
OFwU816bVkCB7jMXbn1T_w,joBDT5xfuCwKDGy2IE-upg,324
OFwU816bVkCB7jMXbn1T_w,mvnrRv9yszfV3ycnmFA4Xg,477
yfU-tGTDMdF6nKISzb25-g,gz_rCu-InbbUDnfEMExidA,384
yfU-tGTDMdF6nKISzb25-g,QjXueK93EcKPWj2B5jPvQw,139
dynb8-X4bGTl_BSX9ZxlPA,Fxdy2WZ6LAu_C5SPJpqApw,201
dynb8-X4bGTl_BSX9ZxlPA,1jTqCP47oMkkJisVZ8k8LQ,491
dynb8-X4bGTl_BSX9ZxlPA,BHQhlH9EPsumn2xAfvr4Jg,122
dynb8-X4bGTl_BSX9ZxlPA,6tREearAeHZFaAMwHjTkgA,67
dynb8-X4bGTl_BSX9ZxlPA,1lSJI7mFc7UrULEvUuGcwA,403
dynb8-X4bGTl_BSX9ZxlPA,WtsaaCrSK5C0kSGIJYHlig,145
dynb8-X4bGTl_BSX9ZxlPA,sNf7-Abfh46ttdl5xAx15A,163
dynb8-X4bGTl_BSX9ZxlPA,lT9ZjFt1IvKgrnAzDSc5gQ,123
dynb8-X4bGTl_BSX9ZxlPA,LaWusSDdqYIfggvcB6Mpew,153
dynb8-X4bGTl_BSX9ZxlPA,jp2o4aFtGtdFZSBIkid75Q,188
dynb8-X4bGTl_BSX9ZxlPA,O6I69Elz0iYm2nHmJLSzyg,287
dynb8-X4bGTl_BSX9ZxlPA,-xvjPiBD2XfE3sDdnSYvIw,305
dynb8-X4bGTl_BSX9ZxlPA,tTW2O4si1m4Vwb5MuoNYmg,403
dynb8-X4bGTl_BSX9ZxlPA,eY43FJjF_4hd79ccSfZnUw,234
dynb8-X4bGTl_BSX9ZxlPA,-B0E1b3TjA3zV6leb74pbg,457
dynb8-X4bGTl_BSX9ZxlPA,KRaJie8RAjD7QxICvZwHuQ,19
dynb8-X4bGTl_BSX9ZxlPA,TNd81hK8qBKNVwHoQE_JeA,39
dynb8-X4bGTl_BSX9ZxlPA,C76s4GgTblM3b7mwlsVOog,371
dynb8-X4bGTl_BSX9ZxlPA,67AELfdfoH2iJwtiDA7zmg,336
dynb8-X4bGTl_BSX9ZxlPA,rBhnjbnAdAFJJIR-6-yXXQ,108
dynb8-X4bGTl_BSX9ZxlPA,N5yvv_q8h5omlj4x5Ukv_w,386
dynb8-X4bGTl_BSX9ZxlPA,2UNyOqzoFYCejZ4dOYM8TQ,123
MASEgGo5kk8AKnMP4s5MRg,V-kNDhctcHi9k9UjF7vKyw,458
MASEgGo5kk8AKnMP4s5MRg,CaaHMiaLDCGaRZf0YwgAjA,436
MASEgGo5kk8AKnMP4s5MRg,8fW5qD0xBwQUFOhOi36uKw,482
MASEgGo5kk8AKnMP4s5MRg,JsJdmQB6d0UsIfEPLkLCNg,81
MASEgGo5kk8AKnMP4s5MRg,xGE-_Dur7yHaMolekNPTWw,130
MASEgGo5kk8AKnMP4s5MRg,qlPLrxQeE2uYXnaIEgusIg,409
MASEgGo5kk8AKnMP4s5MRg,yv-nZFvhrerNFoww4eYKrQ,148
MASEgGo5kk8AKnMP4s5MRg,w-cmezQrbE5LvtoVVsX_5g,183
MASEgGo5kk8AKnMP4s5MRg,xsuM8Nap8Rl_j0cGMcVABQ,103
MASEgGo5kk8AKnMP4s5MRg,sFIoLMrd-cLH5rh6MK9Bcw,350
MASEgGo5kk8AKnMP4s5MRg,lWLc8qOGTPzWZD3VM08rbw,475
MASEgGo5kk8AKnMP4s5MRg,p0ze-G9Z_JJ6r6M4AzA8RQ,443
MASEgGo5kk8AKnMP4s5MRg,UvrBLfYefisN55A676jxEg,457
MASEgGo5kk8AKnMP4s5MRg,T-K6O-Gn8FWrJjzl6AcN-g,266
MASEgGo5kk8AKnMP4s5MRg,aWFsQ_-h4M9kfgcf2yvWOQ,221
MASEgGo5kk8AKnMP4s5MRg,_FhZDLsJu4I9MjXlKBOaTQ,174
MASEgGo5kk8AKnMP4s5MRg,yHuM5YFagBmRCT6yV3vF1w,469
MASEgGo5kk8AKnMP4s5MRg,wWt320NYdKjlPqoHfIDosQ,67
uTMksZ_1M8hoZb1l1q7vcQ,zfEuNOQCRUmBoduSmSRneg,76
uTMksZ_1M8hoZb1l1q7vcQ,EolzggxOvSVZHw9rqVBdGQ,25
uTMksZ_1M8hoZb1l1q7vcQ,WPFCoSnw84MXFeIxSFNbVA,82
uTMksZ_1M8hoZb1l1q7vcQ,Q1cVQqykAdjJtTBsXhkWbw,92
uTMksZ_1M8hoZb1l1q7vcQ,lN30W40MFDh_UcEX1vXGtw,69
uTMksZ_1M8hoZb1l1q7vcQ,jtcWZ6h1JwOpTbrrsmluCg,79
uTMksZ_1M8hoZb1l1q7vcQ,3wC583w6lWX8ONhQPNXBzQ,73
uTMksZ_1M8hoZb1l1q7vcQ,phZrob-HprEn3n7U-obHgg,75
uTMksZ_1M8hoZb1l1q7vcQ,ei2Ba46lO1kWCdMHzcGapw,30
uTMksZ_1M8hoZb1l1q7vcQ,O3yb1D7GFBl3IGMCArv82A,76
uTMksZ_1M8hoZb1l1q7vcQ,vB3lnXYOH4I72tMWLT1XGQ,67
uTMksZ_1M8hoZb1l1q7vcQ,gTeP4G4RmU4lC-aJfYdNSg,50
M3fWBfeqejKJYB7CWH8qSA,4tLoXXk07klfETHM7e4jpA,145
M3fWBfeqejKJYB7CWH8qSA,yKRPz6-KmoBgvekGXQ_HbA,155
M3fWBfeqejKJYB7CWH8qSA,16aaFTBYAYefQFS7DEDnRA,446
M3fWBfeqejKJYB7CWH8qSA,HZEH4yGeM8tl7pVtTtomIA,65
M3fWBfeqejKJYB7CWH8qSA,87oN-q1YbBK9h4RnSoKHvw,160
Fxdy2WZ6LAu_C5SPJpqApw,1jTqCP47oMkkJisVZ8k8LQ,291
Fxdy2WZ6LAu_C5SPJpqApw,BHQhlH9EPsumn2xAfvr4Jg,80
Fxdy2WZ6LAu_C5SPJpqApw,6tREearAeHZFaAMwHjTkgA,150
Fxdy2WZ6LAu_C5SPJpqApw,WtsaaCrSK5C0kSGIJYHlig,56
Fxdy2WZ6LAu_C5SPJpqApw,sNf7-Abfh46ttdl5xAx15A,37
Fxdy2WZ6LAu_C5SPJpqApw,lT9ZjFt1IvKgrnAzDSc5gQ,82
Fxdy2WZ6LAu_C5SPJpqApw,LaWusSDdqYIfggvcB6Mpew,73
Fxdy2WZ6LAu_C5SPJpqApw,jp2o4aFtGtdFZSBIkid75Q,380
Fxdy2WZ6LAu_C5SPJpqApw,O6I69Elz0iYm2nHmJLSzyg,484
Fxdy2WZ6LAu_C5SPJpqApw,tTW2O4si1m4Vwb5MuoNYmg,203
Fxdy2WZ6LAu_C5SPJpqApw,eY43FJjF_4hd79ccSfZnUw,432
Fxdy2WZ6LAu_C5SPJpqApw,-B0E1b3TjA3zV6leb74pbg,258
Fxdy2WZ6LAu_C5SPJpqApw,KRaJie8RAjD7QxICvZwHuQ,184
Fxdy2WZ6LAu_C5SPJpqApw,TNd81hK8qBKNVwHoQE_JeA,162
Fxdy2WZ6LAu_C5SPJpqApw,C76s4GgTblM3b7mwlsVOog,466
Fxdy2WZ6LAu_C5SPJpqApw,67AELfdfoH2iJwtiDA7zmg,144
Fxdy2WZ6LAu_C5SPJpqApw,rBhnjbnAdAFJJIR-6-yXXQ,308
Fxdy2WZ6LAu_C5SPJpqApw,2UNyOqzoFYCejZ4dOYM8TQ,82
a9dNRK9qulD59jwIHbzllA,OTIZSro9Kjza3RmEaoGl_w,461
a9dNRK9qulD59jwIHbzllA,zCFhgCaJo-TZL1tPSKDGSA,233
a9dNRK9qulD59jwIHbzllA,wAVzKWaJc-iZ4ZXsqp0t5Q,343
a9dNRK9qulD59jwIHbzllA,vtD3riZJ8EZrZkAJ4kmC-w,217
a9dNRK9qulD59jwIHbzllA,yZyfcc2RYHyLOnHolzM2ow,290
a9dNRK9qulD59jwIHbzllA,YzAMRzjz_2hDLlBgFbTcGg,58
a9dNRK9qulD59jwIHbzllA,TnkYFUpva3JBnHeOaYHxpA,298
a9dNRK9qulD59jwIHbzllA,TzKFGVDK3OABk9xeZaDcXQ,361
a9dNRK9qulD59jwIHbzllA,FHIeS8Pm2QneiEhPkKxCEQ,453
a9dNRK9qulD59jwIHbzllA,BU54WDXScZgpC6lbvRRUNw,491
a9dNRK9qulD59jwIHbzllA,Ld3pEZF02LL3ideC9tDGZQ,73
a9dNRK9qulD59jwIHbzllA,n1ZVhnEK8PyHBPRdwaQDig,363
a9dNRK9qulD59jwIHbzllA,fDQ5lqI_jTmg5XPVkfCrIw,291
a9dNRK9qulD59jwIHbzllA,woobkwxMjFaZL1sFEggirA,316
a9dNRK9qulD59jwIHbzllA,R30LlwJxo1qcocbzOQIuyQ,409
a9dNRK9qulD59jwIHbzllA,B2LZ2GNk0L68GRIijAbb_A,297
a9dNRK9qulD59jwIHbzllA,3jr-BE8wA0_av6PqwcEfzA,371
a9dNRK9qulD59jwIHbzllA,trQc-yJCAXsy0qV9eCutWQ,299
a9dNRK9qulD59jwIHbzllA,iurOyWz-AOy0kaRYKfxnqQ,291
a9dNRK9qulD59jwIHbzllA,CeLBOiBqBhFnUENAezj1Ew,214
a9dNRK9qulD59jwIHbzllA,zlMZ_nTXFEsRTVgtpjSkvQ,303
ddXoKyIQnrG9TTC32xLuCw,wdkK-cgkYHvS8tp12uwjBQ,190
u6X-4q4wh5SM0E1UxedC9A,9KmYn4lFqSgH4RcdeGE-2A,108
u6X-4q4wh5SM0E1UxedC9A,A38rWlzs3hFHcm8JdSU5HQ,21
u6X-4q4wh5SM0E1UxedC9A,vO2gQdiqwRuaXmr1w2TdVg,288
u6X-4q4wh5SM0E1UxedC9A,WQyOdPjOXwVZfgF1KNhVtw,223
u6X-4q4wh5SM0E1UxedC9A,RcHH-ajDatOOJQxikols5g,440
u6X-4q4wh5SM0E1UxedC9A,IouYsazBWAbDyN6omlBKiw,233
u6X-4q4wh5SM0E1UxedC9A,furx9nQDLnKSx3gOxgbGHA,268
MyuVJzBb0WYWUU2bOBBDrg,Q3-e1fc4vyuNx6PzctQLDA,109
MyuVJzBb0WYWUU2bOBBDrg,PWwBmLYVlioHknccRaSKww,150
MyuVJzBb0WYWUU2bOBBDrg,xwGGVuxF6ULkHapH0dm-9g,28
MyuVJzBb0WYWUU2bOBBDrg,yTV2A6K9vaK2hPLsGVg51g,110
MyuVJzBb0WYWUU2bOBBDrg,XQ6s-UmyVA4RDkHNHAnJWA,208
MyuVJzBb0WYWUU2bOBBDrg,RDrBC6Hi4PNvLfonMiFxdw,88
MyuVJzBb0WYWUU2bOBBDrg,h9GntUu6-mekPzakUY1FoQ,217
MyuVJzBb0WYWUU2bOBBDrg,tgcCftGwpNihCriaGDHnGg,94
MyuVJzBb0WYWUU2bOBBDrg,rtG62nhEkcHnlqnI6TnBew,108
MyuVJzBb0WYWUU2bOBBDrg,mr8qOQV3NEFwvmVe8qWqKg,156
MyuVJzBb0WYWUU2bOBBDrg,qbvUR5HWjp2xDQMjiilgwQ,73
MyuVJzBb0WYWUU2bOBBDrg,PAYhhnyM8aujqNEiNUWIHg,140
MyuVJzBb0WYWUU2bOBBDrg,1m3VSTWnhjRtYwsxZJHaNQ,100
MyuVJzBb0WYWUU2bOBBDrg,7b-rlO3xXvd4HAv2vE0xig,479
MyuVJzBb0WYWUU2bOBBDrg,aP_l512acY56EJPVT_PO2A,206
MyuVJzBb0WYWUU2bOBBDrg,IHCD--427ou0ODW6JRoYpw,81
MyuVJzBb0WYWUU2bOBBDrg,6BkTERc6dXeb4A9ShcFozQ,45
MyuVJzBb0WYWUU2bOBBDrg,Q3sKMShEWa6ds_bEmZsWRg,123
MyuVJzBb0WYWUU2bOBBDrg,wn4Zx2YBsCczrK8U_4DcWQ,421
3ejTwwDZ-2zbWBFaly46wg,exoKnBJLHT_QLxAxPVHuDw,82
3ejTwwDZ-2zbWBFaly46wg,ceDSpjpmbw9X5MM0I-lkcg,274
3ejTwwDZ-2zbWBFaly46wg,ENDUhy6ZIw2jdHwlBZGAdg,49
3ejTwwDZ-2zbWBFaly46wg,j5qgWWYRzbTclaP1pRGgzA,416
3ejTwwDZ-2zbWBFaly46wg,2kDEFncBZr0zs11psNKcQg,467
3ejTwwDZ-2zbWBFaly46wg,DMP4jpbh_AYL-kZD9r3Y6A,8
A14e9zdLakJ0X53OdwpS-w,YmwVfCuwD3cW7vh57BaH-Q,497
A14e9zdLakJ0X53OdwpS-w,CoBDxYP_mxkV-wZ09VB5Cg,484
A14e9zdLakJ0X53OdwpS-w,ir04wuNU2pViqn-LnkMsYg,383
A14e9zdLakJ0X53OdwpS-w,UMX0Wp4dtd3jbfZW6qVfbw,247
A14e9zdLakJ0X53OdwpS-w,JT1PDMoz7faAu_CChOMUVg,31
A14e9zdLakJ0X53OdwpS-w,5tVuIEhRbhRlfnazaDIowA,417
A14e9zdLakJ0X53OdwpS-w,mS9Kym1PEAlC2QDUAExSpA,117
A14e9zdLakJ0X53OdwpS-w,RTqGGtssya-Z1zRMl1m_SA,457
A14e9zdLakJ0X53OdwpS-w,a_9MGNgqcRGN6yBUSaY4ww,306
A14e9zdLakJ0X53OdwpS-w,BgZ_dVG9I4qQCFv8nOFT_g,495
A14e9zdLakJ0X53OdwpS-w,-h7leD9mwrnV0JDa3MTvyw,245
A14e9zdLakJ0X53OdwpS-w,lNoIF7nhGt8_B6TZ4QRRKw,175
A14e9zdLakJ0X53OdwpS-w,DMlvZQXNxF31-8TiR488Zw,271
A14e9zdLakJ0X53OdwpS-w,LJOmdqtVShzdqRi7rTab2Q,306
A14e9zdLakJ0X53OdwpS-w,rvztyjCR81GYWlV3ZRrCxQ,54
A14e9zdLakJ0X53OdwpS-w,Vk1S2-ZvFzDGkRc_VudC8A,88
A14e9zdLakJ0X53OdwpS-w,BtOMGqYLS890deH5gMVF7A,236
A14e9zdLakJ0X53OdwpS-w,tY68zwv1_UmqCPaaR9cmwg,294
A14e9zdLakJ0X53OdwpS-w,2pNq7ui55i0fVI-jJGjzTw,182
A14e9zdLakJ0X53OdwpS-w,ULozFlonGhVnnj3KbxVHIQ,17
A14e9zdLakJ0X53OdwpS-w,gVsT23EXWwS3j-Y2PxkX6Q,155
A14e9zdLakJ0X53OdwpS-w,3UsjhDx90TVv6bmurO8ObA,393
A14e9zdLakJ0X53OdwpS-w,6MxHUXcUPbWuRFHr8N7TiQ,482
A14e9zdLakJ0X53OdwpS-w,Dmwn-ZwBJKSUPHvnJfN5wg,406
A14e9zdLakJ0X53OdwpS-w,z-ktitNH3yv_VJnSc56qtA,364
A14e9zdLakJ0X53OdwpS-w,684OFqOeh2BdLFdVFdFXQQ,412
A14e9zdLakJ0X53OdwpS-w,0gZs-QAK6iarueLtqR5B2w,446
A14e9zdLakJ0X53OdwpS-w,LMw-sqCfPkFGrviXvtQ7iA,242
A14e9zdLakJ0X53OdwpS-w,YdlmkxISEW4C1Cx5hXf9nA,426
A14e9zdLakJ0X53OdwpS-w,t82Dd-RhKZXB9eIvIH5mmQ,401
A14e9zdLakJ0X53OdwpS-w,SZdRBGBY_QeusFryzTNfeQ,178
A14e9zdLakJ0X53OdwpS-w,VVlOfK7Cz-1s3p8B8Fxbkg,476
A14e9zdLakJ0X53OdwpS-w,5RHjdF-lNqklTjcO7qO39w,276
A14e9zdLakJ0X53OdwpS-w,lot64_rQzQ5XDFPWW9WS4Q,464
A14e9zdLakJ0X53OdwpS-w,IHqP7NcjqVVIR6vQjuOiXw,105
A14e9zdLakJ0X53OdwpS-w,vZP_giNsoW1ULl0nL_VpBQ,124
A14e9zdLakJ0X53OdwpS-w,RoOtGXMwxmaoJ-c_nKRQ6Q,127
A14e9zdLakJ0X53OdwpS-w,HeXUeRmksk3_BRYKPgWVVw,285
A14e9zdLakJ0X53OdwpS-w,uPP0lRyQF98TQKfGDLY8NA,158
A14e9zdLakJ0X53OdwpS-w,0uITanD7SWbzijovomLMNw,462
A14e9zdLakJ0X53OdwpS-w,RW2f2G-u4hxJaTMrmtMUHA,463
A14e9zdLakJ0X53OdwpS-w,iqwCmBZOGNaB8K1Onur8_g,126
A14e9zdLakJ0X53OdwpS-w,BZdY1wj2CD4Vv2cE7o1WfQ,222
A14e9zdLakJ0X53OdwpS-w,Im9STk5z9jkF1e9D3f9IRg,345
A14e9zdLakJ0X53OdwpS-w,Ht3Sew5RcND7Q_La0gbG1A,58
FZ2T63p2enpFEpsYxcz_TA,5w-xPTjLVqDjHvqhdTEt3Q,139
FZ2T63p2enpFEpsYxcz_TA,OqaBl_7oByZpH-9nx1ElDA,198
FZ2T63p2enpFEpsYxcz_TA,Zx6A79Y6E0roRLaDEFE9kA,219
FZ2T63p2enpFEpsYxcz_TA,dBfB1cE4t4hfvpztVAOcxg,283
FZ2T63p2enpFEpsYxcz_TA,kKJ2toTFN_-X7i9nScgPKw,176
FZ2T63p2enpFEpsYxcz_TA,zJ6REwHdJMXRt7iejXZ98Q,382
FZ2T63p2enpFEpsYxcz_TA,guQOsm33Nttx4mxeu_I0MQ,293
FZ2T63p2enpFEpsYxcz_TA,aZBXQMVAeHBV0NcfTe7aYg,430
FZ2T63p2enpFEpsYxcz_TA,y7qnLzYPryBC9LT31mhhcA,455
FZ2T63p2enpFEpsYxcz_TA,412fSd7KQpTn8RgCAvnuuw,492
FZ2T63p2enpFEpsYxcz_TA,oXvb4X_XxrBznn-lKTMkaA,422
FZ2T63p2enpFEpsYxcz_TA,uZKZyGhZXGPQCoBk6KHukg,356
FZ2T63p2enpFEpsYxcz_TA,YpN_8zKtZdCYexRYu1aiUA,452
5CSb10ZhZB1CJ6OgC6mPSg,MJiu7rqw0pH_vJPP40qSCw,119
5CSb10ZhZB1CJ6OgC6mPSg,Nk2mnfoiSbM85iW0cAFpsw,247
5CSb10ZhZB1CJ6OgC6mPSg,YjL48R95mNOeFbt45zMNwg,120
5CSb10ZhZB1CJ6OgC6mPSg,UMHKigZEMR3I7Q5W4lBxpA,311
5CSb10ZhZB1CJ6OgC6mPSg,ZcEmnTz6A4Jd-g8WCr9Q7A,385
5CSb10ZhZB1CJ6OgC6mPSg,ZFEjCZ744h3ANrFDRO2P8Q,408
GmY4I9KMZlm1B91vkApE5A,acaHnArsLgDMeeCgvp7cVQ,165
GmY4I9KMZlm1B91vkApE5A,8ecYpIUorkAoa5hoR1CjRQ,250
GmY4I9KMZlm1B91vkApE5A,G4Plxvpku0t5Y6a50Y1ulw,176
GmY4I9KMZlm1B91vkApE5A,W-gTke7yS_HNne2gOzu6yQ,91
GmY4I9KMZlm1B91vkApE5A,TWEYELsLP__SFBFeKNIAKA,263
GmY4I9KMZlm1B91vkApE5A,TgT_5CdqQJop2WVpnuD6lQ,103
GmY4I9KMZlm1B91vkApE5A,dv_PbIouGOmNjQJvLAe7Lg,16
GmY4I9KMZlm1B91vkApE5A,Cw0NYhvDCFGI99tQG36AGA,155
GmY4I9KMZlm1B91vkApE5A,cMV9eTANvLDWn17oRl6ANA,90
GmY4I9KMZlm1B91vkApE5A,AmH9WTyYam703VNz0yPEdA,109
GmY4I9KMZlm1B91vkApE5A,gZG4LAEbi_Fi8ATKGSlWpw,191
GmY4I9KMZlm1B91vkApE5A,gdjQ9O1IqHr63JGfw7W1XA,130
GmY4I9KMZlm1B91vkApE5A,hnMbMrYwufegaFOwml5gDg,241
GmY4I9KMZlm1B91vkApE5A,9xXvZsc0f0UguKevFaUikA,187
88u86cBxPFGzaa2fVm5dqw,cqgA7x0-dqSd6nA8wdbsQg,444
88u86cBxPFGzaa2fVm5dqw,M2uvH0j5rIAXxQyHOxY6rA,63
88u86cBxPFGzaa2fVm5dqw,dBfB1cE4t4hfvpztVAOcxg,457
88u86cBxPFGzaa2fVm5dqw,518ZGxZhBmpKqsWvbehWKQ,463
