id1,id2,distance
3_RuVmLNa-1GNHOMvl_bsg,pRUpr9mz9hDOe7Dn354WWg,145
3_RuVmLNa-1GNHOMvl_bsg,SRAk-h8MK-zGdda5-H7nyg,209
3_RuVmLNa-1GNHOMvl_bsg,pGBwzHLT3dSj-aZaIDpR7g,474
3_RuVmLNa-1GNHOMvl_bsg,mNUgiiixMYusDwEJT53F0A,475
3_RuVmLNa-1GNHOMvl_bsg,1F8lMoOfYPNKUZAj3oI69A,307
3_RuVmLNa-1GNHOMvl_bsg,DSZa9_YkFNpAPD14r_mQdQ,57
3_RuVmLNa-1GNHOMvl_bsg,qWMOGUtoOE_h4Uk1_WOe8Q,156
3_RuVmLNa-1GNHOMvl_bsg,dNZHEQu3pF7j12X0lM7qsg,145
3_RuVmLNa-1GNHOMvl_bsg,rV9N_cXJz5nKoElHerZLlg,136
7f4z43MHAV-l-LsRYsasAg,8YFDiCVUjFdiYVA0mYnuLg,134
7f4z43MHAV-l-LsRYsasAg,e_JotHESU7ECMQOFD_PkJQ,216
7f4z43MHAV-l-LsRYsasAg,71v6PxBeGuHFS6bfqyuVyg,453
m--WeFBAQaz5rHmJ-aRlkQ,Dm03SLQVf-d9NHGCtLbqUg,337
m--WeFBAQaz5rHmJ-aRlkQ,VG__jPnmg4Dvz7e_55iTcw,263
m--WeFBAQaz5rHmJ-aRlkQ,rZ4YvzavOEJ2VlVvAzq01A,140
m--WeFBAQaz5rHmJ-aRlkQ,-r_psBm_bPmb6BOvqrTyTQ,168
m--WeFBAQaz5rHmJ-aRlkQ,BHDtdYNdxM5rGKATUCPk3Q,134
m--WeFBAQaz5rHmJ-aRlkQ,l4Zlwfzrbn2j0I8GfMVDQA,213
m--WeFBAQaz5rHmJ-aRlkQ,KHPelzT4-yO--gGJU9OKUA,338
m--WeFBAQaz5rHmJ-aRlkQ,z6oYvbfYuhB4Fxq1q3-WkQ,241
m--WeFBAQaz5rHmJ-aRlkQ,MoElHAOglU3-dXTsO3JVKg,216
m--WeFBAQaz5rHmJ-aRlkQ,dQCT7eIZ4W1OfmIiUMhxiw,272
m--WeFBAQaz5rHmJ-aRlkQ,Eyd0LqJqcEcK92zg_xZSvw,303
m--WeFBAQaz5rHmJ-aRlkQ,12E_xNfe_kLtrx2nAQawFA,101
m--WeFBAQaz5rHmJ-aRlkQ,-tsZGVn2xJEvQmDIfBfGng,461
v7w5h6JMrhumvoJA8n5VZQ,CWdLe5y9FLkicoWIS0naTA,21
v7w5h6JMrhumvoJA8n5VZQ,tCXx6MZpKQ_IW1C3P1IPmw,256
v7w5h6JMrhumvoJA8n5VZQ,4FcRtiBlXyQyQLNJx-m6zQ,498
v7w5h6JMrhumvoJA8n5VZQ,AmvvD9-myKoPCkMSJzwPiQ,469
v7w5h6JMrhumvoJA8n5VZQ,4mliCHzBpAP4CSNplEQQGw,29
v7w5h6JMrhumvoJA8n5VZQ,Cz98eJ78UbAQL6xezrhHaA,209
v7w5h6JMrhumvoJA8n5VZQ,aSt7wmN-NwXVQlrL2XzU6Q,159
v7w5h6JMrhumvoJA8n5VZQ,rf3hK-DvUkFHCyzOQogPLQ,481
v7w5h6JMrhumvoJA8n5VZQ,jmEOvNvsBbInpn605wRQpA,34
v7w5h6JMrhumvoJA8n5VZQ,upzuF9oPLJbBrRhdMJOXVQ,469
v7w5h6JMrhumvoJA8n5VZQ,WJV203BeL93tznKp0k3haQ,24
v7w5h6JMrhumvoJA8n5VZQ,J-O-ZWpIQxQf9usgGCMzwg,222
KJBiD2TiptcncaH8RkKo6A,iLBsy5sCm0RuYDjiORzWiQ,152
KJBiD2TiptcncaH8RkKo6A,HPQBJzQy3jXIoH5sDBsN_Q,288
KJBiD2TiptcncaH8RkKo6A,frS70SmVmL7YBmYwV7KPRA,414
KJBiD2TiptcncaH8RkKo6A,4wAoSBkNLpc8NHRx-n0RRA,407
KJBiD2TiptcncaH8RkKo6A,khaCjSowbwyTWu3fFEuBFg,339
KJBiD2TiptcncaH8RkKo6A,JCffE_BE0WBnXfUtAX0dEw,458
KJBiD2TiptcncaH8RkKo6A,BTIn5-Xne45oe10pNVizJQ,424
KJBiD2TiptcncaH8RkKo6A,i7cf9LWKMyYHq6LwnldBFA,419
KJBiD2TiptcncaH8RkKo6A,CNTU8Q1ecCy-hYNUCRMpsA,341
KJBiD2TiptcncaH8RkKo6A,DUaejGPjzpo820EnSJZwxQ,219
KJBiD2TiptcncaH8RkKo6A,XjOoeTRspru-nBBHAgax6g,8
KJBiD2TiptcncaH8RkKo6A,04Nhbfp141kjGfkmqpLc3w,253
KJBiD2TiptcncaH8RkKo6A,PE1p9J8ht_TSavesS3WB2Q,238
KJBiD2TiptcncaH8RkKo6A,mwKgxF2YhINLrR_T6dSR2w,471
KJBiD2TiptcncaH8RkKo6A,9ZqDAeUy_ThCL8p-8bASbA,381
KJBiD2TiptcncaH8RkKo6A,3FFnm-wYFCx5kN-AmXgOaQ,468
KJBiD2TiptcncaH8RkKo6A,_WW-LU406ubHS2x_D9kpGw,145
FJ-r3hOMbcq0p7Z5yH9oew,2STaAJiI0crbXZcfu-fw9w,399
FJ-r3hOMbcq0p7Z5yH9oew,GyYRQFuhOPZE6oIBAa_pBw,193
FJ-r3hOMbcq0p7Z5yH9oew,hOcDFz2VDyPi__82kitfTw,491
FJ-r3hOMbcq0p7Z5yH9oew,qJ66SATIWfLy4f6zvtlUpQ,465
FJ-r3hOMbcq0p7Z5yH9oew,Fr8qpMt5LehrvTMGmT74PQ,84
FJ-r3hOMbcq0p7Z5yH9oew,JogAZyLXIdkBxIyi-vx12g,415
FJ-r3hOMbcq0p7Z5yH9oew,4oLgSAxDdfDhzW_5PB4wEA,468
FJ-r3hOMbcq0p7Z5yH9oew,B0J2sYns4GOajRy1VfKtrw,353
FJ-r3hOMbcq0p7Z5yH9oew,5YD5R0JNnszWV0rkqZIbZg,330
FJ-r3hOMbcq0p7Z5yH9oew,uCfz4lyn1fUyMCmOffaTNg,346
FJ-r3hOMbcq0p7Z5yH9oew,B8OhP8V3lTwjCZevzscinA,105
FJ-r3hOMbcq0p7Z5yH9oew,BQ-5HYG4WS53_DTuVu0D-w,432
Xz6aqENKlT4FU-ZBvrf_ow,wnnBz3v6A08iq1xuvkjUEw,134
EnOk25EuXZmzzZtU1DsBag,vuj-_dmX845WIWKIluykjQ,411
EnOk25EuXZmzzZtU1DsBag,ZmUChIvqltSNBXFdDpEQaQ,145
EnOk25EuXZmzzZtU1DsBag,DBLNc0H8ru33Q7FoUCPT1A,249
EnOk25EuXZmzzZtU1DsBag,QSDbe23wibJ_8izWZaTh4A,439
EnOk25EuXZmzzZtU1DsBag,qXNZeV8OjxjvOKKy34WHmw,427
EnOk25EuXZmzzZtU1DsBag,YZNwIWjqGKS7l6uqJdZLuw,136
EnOk25EuXZmzzZtU1DsBag,RcCQNAZgTimN85eRMqay7g,233
EnOk25EuXZmzzZtU1DsBag,6wP9-40SxYZEchWiYWHa-A,476
EnOk25EuXZmzzZtU1DsBag,JATVzVVSdNhQiO98mVYPQQ,402
EnOk25EuXZmzzZtU1DsBag,N0ived4xaEnlzl4xRw9bFA,259
EnOk25EuXZmzzZtU1DsBag,cIzjLmhnSJAqPH6ggl9oGg,343
EnOk25EuXZmzzZtU1DsBag,z_hb5c1J-KTFX3brIcxI9g,187
EnOk25EuXZmzzZtU1DsBag,P6RRSjIli-m2eCFGosUhaA,306
EnOk25EuXZmzzZtU1DsBag,8cjKEtQHVsCx4-V8FbyR_Q,84
EnOk25EuXZmzzZtU1DsBag,OG8SsfhIfU9fUKhkFTBMhw,392
EnOk25EuXZmzzZtU1DsBag,tONrdiw1QHrY2B5KgyQstg,228
EnOk25EuXZmzzZtU1DsBag,rXHjnIbughxk0LWoLsMr3w,101
mw_qxZJraNu7Q6u0GkcMew,vC3J4WfPJRLi3JqePLcFjA,418
mw_qxZJraNu7Q6u0GkcMew,oRVLhCe6pVcDfDgS9g3_cA,367
mw_qxZJraNu7Q6u0GkcMew,BY-mON_811cJlrgjyOK6rg,219
mw_qxZJraNu7Q6u0GkcMew,sfQPtnj1IkLfB5P2XmAkSA,249
mw_qxZJraNu7Q6u0GkcMew,WrP5Y5fTDxEB44wetatI5A,241
mw_qxZJraNu7Q6u0GkcMew,G8iXwlAT2984tluUYmYPhg,258
mw_qxZJraNu7Q6u0GkcMew,n2TgBNN5WmsEVS3H-xQ4RQ,412
mw_qxZJraNu7Q6u0GkcMew,Akdv9wG0GS4zGSV-bYq-3w,330
mw_qxZJraNu7Q6u0GkcMew,_vKC0fBxTTnmCMTRV0PWOA,244
mw_qxZJraNu7Q6u0GkcMew,-sSXWSjauBuM_lC5AdTXwA,240
mw_qxZJraNu7Q6u0GkcMew,Rp2iOCTVpBIt5G7rwxs97w,252
mw_qxZJraNu7Q6u0GkcMew,vGO77OJg_0gBa8CnIoDfww,405
mw_qxZJraNu7Q6u0GkcMew,aBc7WUj33_k1VqDPQ592lg,210
mw_qxZJraNu7Q6u0GkcMew,uV0N049zQmA_PUnbIK3oyg,463
mw_qxZJraNu7Q6u0GkcMew,gZ1KWDAaQPlKgOAyDpG4ZQ,357
mw_qxZJraNu7Q6u0GkcMew,FTYvmQg3FyK1brS-FSgehg,285
mw_qxZJraNu7Q6u0GkcMew,UYaHdKDQfi8In82GrJUs1w,196
mw_qxZJraNu7Q6u0GkcMew,yILW6acEC-_oiMM-MKFD-w,209
mw_qxZJraNu7Q6u0GkcMew,Sey4G6RqJ8Kvt1h-cMEc6A,180
mw_qxZJraNu7Q6u0GkcMew,vVdDEmiJfwJSjBSL2hvA3g,360
mw_qxZJraNu7Q6u0GkcMew,9rIAl_UPCS3ODRMdSyaPgA,243
mw_qxZJraNu7Q6u0GkcMew,LVS4iBoX_E6JKT1AOg4gJQ,382
mw_qxZJraNu7Q6u0GkcMew,CU-6v8J0jiOnAcU2xfDS6w,456
mw_qxZJraNu7Q6u0GkcMew,x0WJVzNUh7tQLNbzLu283g,319
mw_qxZJraNu7Q6u0GkcMew,yk_6-PxGurJKz6JRIN3H0g,377
mw_qxZJraNu7Q6u0GkcMew,NwR9mu5nzbJoV3FL9diTMQ,346
mw_qxZJraNu7Q6u0GkcMew,VpAmCixDVOrVvEQS76GyHQ,251
mw_qxZJraNu7Q6u0GkcMew,Qlkkw20FyMoWqNQk9t9S0w,379
mw_qxZJraNu7Q6u0GkcMew,-KJfYAxhvu0rnzKyPJifHA,342
mw_qxZJraNu7Q6u0GkcMew,RKSgAJ0sQ0zHdk3Xnfmbfw,284
mw_qxZJraNu7Q6u0GkcMew,Et22UeyAOiDyHhxxwiSchA,280
mw_qxZJraNu7Q6u0GkcMew,5JKFaKN4UQj0ieHvVAArAA,228
mw_qxZJraNu7Q6u0GkcMew,Y26g21xgSTZpJK7FSfz6ng,199
mw_qxZJraNu7Q6u0GkcMew,ik489jW9JkgMLtcY5MMxyQ,207
mw_qxZJraNu7Q6u0GkcMew,0FAz0ZbGJnULZy2uTTxLww,441
mw_qxZJraNu7Q6u0GkcMew,RRCLBnBD7c6HWBurhIHAXA,371
mw_qxZJraNu7Q6u0GkcMew,d4eBkdRKwpN3WhItA-3R2w,421
mw_qxZJraNu7Q6u0GkcMew,DDvLLp9cT1m0U8SN-DYIKA,384
mw_qxZJraNu7Q6u0GkcMew,sWqpGap8VOavDDNj9feFJQ,270
mw_qxZJraNu7Q6u0GkcMew,iUi3LYDHzY9I3yp12FpVRg,227
mw_qxZJraNu7Q6u0GkcMew,Kd6CnHvrhxXWp8pq-G_jAA,204
mw_qxZJraNu7Q6u0GkcMew,g2UCZG7qk_bKxYdJdwuYnA,290
mw_qxZJraNu7Q6u0GkcMew,aBdD__fQY23MKOIPmekrXw,180
mw_qxZJraNu7Q6u0GkcMew,1xfow9P4nJI8GI36GJmrHg,272
mw_qxZJraNu7Q6u0GkcMew,HwwEEOTZoBXU8NtE961H7w,414
mw_qxZJraNu7Q6u0GkcMew,bygvx2lKr6BqQwfA3i1HiA,345
mw_qxZJraNu7Q6u0GkcMew,lLKVp0jDywixQYwNgVjUDw,214
mw_qxZJraNu7Q6u0GkcMew,5R6NV9f59FYcQrIFLwE9Gg,185
mw_qxZJraNu7Q6u0GkcMew,4kEwYB1uCRKsajCxFHoOyA,339
mw_qxZJraNu7Q6u0GkcMew,HbTDJOYOn3iSbkksaE9vAQ,209
mw_qxZJraNu7Q6u0GkcMew,LZ1oPU0YjLkM2BJad6UIpw,411
mw_qxZJraNu7Q6u0GkcMew,c1SlbfR9ixPTw_km5V_qdg,328
mw_qxZJraNu7Q6u0GkcMew,bcE0shMkS3Tai8tvYfuCvA,236
mw_qxZJraNu7Q6u0GkcMew,WgKbRQCh0s2-cyoF8bF5KQ,393
mw_qxZJraNu7Q6u0GkcMew,4LQCfLbpSdv8O7XakdbnhQ,272
mw_qxZJraNu7Q6u0GkcMew,qYANgZTvhdkarq8n1m68bg,241
mw_qxZJraNu7Q6u0GkcMew,J64YVFJTrVsnKMCTKRWcVA,288
88VLUjOxXyayaaSFS_K4Dw,sExm1BJDj9Ug0A5T_4GksA,41
88VLUjOxXyayaaSFS_K4Dw,k277tGTtEpF61wo6q2RK4Q,155
88VLUjOxXyayaaSFS_K4Dw,p25V34xRZQ8SuTM3BEllRw,251
88VLUjOxXyayaaSFS_K4Dw,sez-Q5jGS2iOE_6my0syVg,74
88VLUjOxXyayaaSFS_K4Dw,W4jXIM4k_1okwO10qV3oUA,190
88VLUjOxXyayaaSFS_K4Dw,mCkiABK1euJBSxDMN6wJxA,248
88VLUjOxXyayaaSFS_K4Dw,csUa9bUY2xnxSQYpCSdXhA,90
88VLUjOxXyayaaSFS_K4Dw,9HvxX_Ewvd9XzEmF7QjPCg,303
88VLUjOxXyayaaSFS_K4Dw,DMbIIOjvhKgVy69oKx3PSQ,28
88VLUjOxXyayaaSFS_K4Dw,LEvt2r5fIQ1Iquy7N3KvCA,197
88VLUjOxXyayaaSFS_K4Dw,1-LATqKzCjh3pfBEYgAOAQ,56
88VLUjOxXyayaaSFS_K4Dw,pzYQN9esGjlokdku_ClLxg,45
88VLUjOxXyayaaSFS_K4Dw,_5cSr1lA_Rd6-cNoVCMrUw,79
88VLUjOxXyayaaSFS_K4Dw,v0gDrGQJnaZpRwvsIKoksg,336
88VLUjOxXyayaaSFS_K4Dw,hIIAIeXPoaD2nNdxS9Z_pA,268
BICRl8FOudjjloh1kc9Glw,Yf7ZOFsQwAmw2ya5LYaABQ,159
BICRl8FOudjjloh1kc9Glw,k4zJfURHmAWRMECfGS5fxQ,329
BICRl8FOudjjloh1kc9Glw,WwLZgm2Yw0n9AEo05sa3tQ,315
BICRl8FOudjjloh1kc9Glw,87-q93IPc-OzbVLOLEMT1A,327
BICRl8FOudjjloh1kc9Glw,ElWY8zpThfnoTSNma2csVA,121
BICRl8FOudjjloh1kc9Glw,LrVke0uWObWNnH3NgOG52Q,326
BICRl8FOudjjloh1kc9Glw,rPlQZkkQk8zp4T48nbHsRw,324
BICRl8FOudjjloh1kc9Glw,EjEp7LNQZz5BufR2agAIoQ,307
BICRl8FOudjjloh1kc9Glw,WH1ZFrHsxXGioOyspbl03w,340
BICRl8FOudjjloh1kc9Glw,Wko8BdOl-LttLHWTJUPZKg,195
BICRl8FOudjjloh1kc9Glw,RecNwgxowJKq7FEaVWO3rw,200
BICRl8FOudjjloh1kc9Glw,kCn40rLDu2v2jsy_D6RN5w,261
BICRl8FOudjjloh1kc9Glw,sAr51wLZBOKaQ5RiHx-dRA,363
BICRl8FOudjjloh1kc9Glw,YrElpEorzN_S-e8Eu9enYQ,143
BICRl8FOudjjloh1kc9Glw,jIDYaDhtjf57TweRPWTgvA,54
BICRl8FOudjjloh1kc9Glw,RYg2RlZ9nWrHNRnxiWtdyQ,216
BICRl8FOudjjloh1kc9Glw,f_lp6t83jxctL2_BgyGzYA,304
BICRl8FOudjjloh1kc9Glw,fCzmcYwJYqqLLFTvZsRfCg,223
BICRl8FOudjjloh1kc9Glw,_8Sy89JAKC5KLBhq3Jxjxw,119
BICRl8FOudjjloh1kc9Glw,-id4t4mEfJ0bR9uBpU-idQ,317
BICRl8FOudjjloh1kc9Glw,QHA3VrMBcFJ1cwGw-MEt4Q,79
BICRl8FOudjjloh1kc9Glw,gG7X4rzqITo5krWUKVm0qQ,260
BICRl8FOudjjloh1kc9Glw,U7fp4ApIUuJMfTvRfya91Q,412
BICRl8FOudjjloh1kc9Glw,QFPSZtsoMSBpTCf4irN0mg,376
BICRl8FOudjjloh1kc9Glw,f7yueZI4ToN6JS_iF_Xutw,344
BICRl8FOudjjloh1kc9Glw,ssVwNb7NM0L6NOGHUrbvrA,188
QjWGUAFEXpjMzVQ1NdyfrA,tmp9xoCryuneHeUDuIPR2g,354
QjWGUAFEXpjMzVQ1NdyfrA,3_oUOb8MmmJQte2Q-hr_2A,267
QjWGUAFEXpjMzVQ1NdyfrA,T0gkP9GrIBnqkrUmuE-0wQ,123
QjWGUAFEXpjMzVQ1NdyfrA,sP_nvEi9Ds4HHprW7Qh6ig,463
QjWGUAFEXpjMzVQ1NdyfrA,FWZtJsETqh1mZ4WzS9vHCA,199
QjWGUAFEXpjMzVQ1NdyfrA,2UZKzmnzSOwELNPf6hJ0kw,107
QjWGUAFEXpjMzVQ1NdyfrA,2OS4JpRfudo8C0pEbTYGAA,350
QjWGUAFEXpjMzVQ1NdyfrA,T5oOeGptvrfu68NLrsgSxQ,181
CKDU9kpeLQy56_X0urimfA,tz-dssfFiPFGLJ7q_g_aLQ,229
CKDU9kpeLQy56_X0urimfA,MiJkIvEWe2RR5N4YBZ4WGA,153
CKDU9kpeLQy56_X0urimfA,pUktn8MAJMffeYnbGbkA8Q,232
CKDU9kpeLQy56_X0urimfA,-Lk-Bf5heuKTl4n7bvptew,47
CKDU9kpeLQy56_X0urimfA,IEbjj-D9daF4uld0XufIXg,243
CKDU9kpeLQy56_X0urimfA,oKBog-XUrH-KLvHHw0H8GQ,277
CKDU9kpeLQy56_X0urimfA,MhYtCVMzARhHpApK49LzSw,275
CKDU9kpeLQy56_X0urimfA,jDmLcoWv47nrk8FJYaeNng,38
CKDU9kpeLQy56_X0urimfA,Dh4CqZj2qF6tq2djso8WgA,340
CKDU9kpeLQy56_X0urimfA,55sWbKxVapkV_TlYYkUnyQ,405
CKDU9kpeLQy56_X0urimfA,eaNpTadVytk8WoOM0Et2dg,19
CKDU9kpeLQy56_X0urimfA,WIsiH7f1xW1PsgQc2_vCAA,346
CKDU9kpeLQy56_X0urimfA,7qjYpkC8v2Te5EiKJM3fYw,350
CKDU9kpeLQy56_X0urimfA,c4zl64htMqQEPqrx-n01Lw,71
CKDU9kpeLQy56_X0urimfA,s7zPXCG5TY2GefprbChUdw,194
CKDU9kpeLQy56_X0urimfA,NHYlrU_45diMfB25rIIvBQ,220
CKDU9kpeLQy56_X0urimfA,4GvGn-hLlEJVpBdnLZ3olQ,255
CKDU9kpeLQy56_X0urimfA,u6-08odEhA3sKPjla_Un5w,369
CKDU9kpeLQy56_X0urimfA,EOhI4En88_I-fIgrymG9JA,284
CKDU9kpeLQy56_X0urimfA,fYx8oy_w2o62wOrMLegLPA,310
CKDU9kpeLQy56_X0urimfA,wy9glbpxtV99RnuRM57CAQ,233
CKDU9kpeLQy56_X0urimfA,TB6WEelrvp1CP6i0FoVpUQ,105
CKDU9kpeLQy56_X0urimfA,y2rfO9kc6CNYidJRtMZYag,83
CKDU9kpeLQy56_X0urimfA,6vZITPGQGaj3r0nXFQKwkA,433
CKDU9kpeLQy56_X0urimfA,Ws8nM6PO8wFbh7tH61pXdQ,230
CKDU9kpeLQy56_X0urimfA,elNw3Cv-ufcJtXUrgCt6zA,284
CKDU9kpeLQy56_X0urimfA,3uD_Zi97SbaOhESCgZGjsA,70
CKDU9kpeLQy56_X0urimfA,salGsq5NqoPevQatSl638A,385
CKDU9kpeLQy56_X0urimfA,QPP_SNIpMdA-tmo-HEV6MA,383
CKDU9kpeLQy56_X0urimfA,zD_dqVyosIhBd6A0XRfnfw,288
CKDU9kpeLQy56_X0urimfA,kk993ngqX2aBSypcaK7mmg,55
CKDU9kpeLQy56_X0urimfA,tr4Pbp3TNMtWPXjh-nsZDA,414
CKDU9kpeLQy56_X0urimfA,3wCKvuRGyUcf4OZ6PpyavQ,63
