id1,id2,distance
pewcbd-NCgj1LXJNifFA4g,uRUlM7waF1ONL_9k_t6wXQ,255
pewcbd-NCgj1LXJNifFA4g,VKwwIrLqpzQceCTeFgtCtw,479
pewcbd-NCgj1LXJNifFA4g,bcraeTvyT4W30iag_1fO5A,474
pewcbd-NCgj1LXJNifFA4g,ecX7q5Om_kfreVSoKwIvRQ,349
pewcbd-NCgj1LXJNifFA4g,AkAdnB4emHqTmrkwYU5prw,271
pewcbd-NCgj1LXJNifFA4g,5RZAGrAEkP44d_IGISvyYA,255
pewcbd-NCgj1LXJNifFA4g,oAa1My9qUpw6Zss2Ye-1Fg,453
pewcbd-NCgj1LXJNifFA4g,qU5gXGWVzLkebRXcr7ZWhg,387
pewcbd-NCgj1LXJNifFA4g,AERUqZrK0v0I0rgf91Csjg,421
pewcbd-NCgj1LXJNifFA4g,ZJFIDLUiZ2Vs0NTj0pGVfg,225
pewcbd-NCgj1LXJNifFA4g,8yWbiBG_nGm9XGklAtssUw,230
pewcbd-NCgj1LXJNifFA4g,0lgGW93HYeVqrTTx9d3gUA,344
pewcbd-NCgj1LXJNifFA4g,A2VuODFluM_28BORfE-m2A,357
pewcbd-NCgj1LXJNifFA4g,na7-ZhDaWXI3KJ34MCQMUg,318
pewcbd-NCgj1LXJNifFA4g,936JLLXsTk58KaUn1BOMyw,332
pewcbd-NCgj1LXJNifFA4g,GupWM1mEHLk6ls_9OUoS9w,175
pewcbd-NCgj1LXJNifFA4g,hLRE3KLJxt7WfCgLdov3Xw,154
pewcbd-NCgj1LXJNifFA4g,29Xmci8-e0FO_fAS5asGyg,308
pewcbd-NCgj1LXJNifFA4g,pz0B3O-htBoiEG0obl9NSg,458
pewcbd-NCgj1LXJNifFA4g,tM1IgJCzeokdXrHWbX0K8Q,107
pewcbd-NCgj1LXJNifFA4g,s4i6ymc-afjoMYn48K_uUA,88
pewcbd-NCgj1LXJNifFA4g,LXQiHzcMUxm4hp36v_Ah_w,359
pewcbd-NCgj1LXJNifFA4g,ynulZGp0xjv1LMufQEigbw,476
pewcbd-NCgj1LXJNifFA4g,LKYH5pjH34-fhEiHI4OIzw,27
pewcbd-NCgj1LXJNifFA4g,XOo0oa5sXCZGjKXapIN95w,282
pewcbd-NCgj1LXJNifFA4g,RSU6VAyzuAcYwam1aS1Glw,366
pewcbd-NCgj1LXJNifFA4g,AsYbCd5d7TtIZEWIL5VhOw,164
pewcbd-NCgj1LXJNifFA4g,0ABraNehd1Vwb83-PFdXDw,271
pewcbd-NCgj1LXJNifFA4g,WSTN8D48FwOUObzRjSXhBw,374
pewcbd-NCgj1LXJNifFA4g,sjtbU9h4T4Oc02BzCZ3U2Q,305
pewcbd-NCgj1LXJNifFA4g,hAgoNm4nI_5cQfBP8s5Khw,173
pewcbd-NCgj1LXJNifFA4g,GdR9YyZ0e9VeP0r9C303SQ,235
pewcbd-NCgj1LXJNifFA4g,qFoIsaqnw80jQtQ-eVIs7Q,396
pewcbd-NCgj1LXJNifFA4g,aBcavBl9yDfICIlTy-w0YQ,468
pewcbd-NCgj1LXJNifFA4g,VTgg3-gSWLhkHDkbo4c_QA,419
pewcbd-NCgj1LXJNifFA4g,_IKSOPFwJvI9yJI3uLQj_Q,324
pewcbd-NCgj1LXJNifFA4g,CqOkl94q9ttvYNWIITA8ow,236
pewcbd-NCgj1LXJNifFA4g,FWXUjkJdzXy4C0tw-JAMHg,189
pewcbd-NCgj1LXJNifFA4g,ajyHkk7sIkMMZpFtw98YNw,375
pewcbd-NCgj1LXJNifFA4g,Tta8AYBZq3fwr1n2up75vQ,149
pewcbd-NCgj1LXJNifFA4g,Qc18dZxkWKd3MuP90X8tgA,350
pewcbd-NCgj1LXJNifFA4g,Oappv3BEmLfiutiPInnvgg,277
pewcbd-NCgj1LXJNifFA4g,dNKwtfwAQVGm0GEXvdKxew,135
pewcbd-NCgj1LXJNifFA4g,VI_bTYX5w_H0EC6N3dOexQ,172
pewcbd-NCgj1LXJNifFA4g,LK2fgUo7Ud55vuRqyAeK6Q,323
pewcbd-NCgj1LXJNifFA4g,Ye1lObLkfsb5-QhdSJYo7Q,352
pewcbd-NCgj1LXJNifFA4g,y2jhMPCOGCPWM_X13b7qBw,78
pewcbd-NCgj1LXJNifFA4g,mXuOaCeG7ZN27JBAvK4j8w,430
pewcbd-NCgj1LXJNifFA4g,m7N6fF0ay8A8OHFActECow,144
pewcbd-NCgj1LXJNifFA4g,vsxNLpgHX5hv0fWAI9XyHA,140
pewcbd-NCgj1LXJNifFA4g,o803sz-dMD7InLFRf-fgFA,286
pewcbd-NCgj1LXJNifFA4g,CQbJT-5z6CRDfAjABtCULg,404
pewcbd-NCgj1LXJNifFA4g,xYP6A8yoQxtJHzEbOUFz6A,452
pewcbd-NCgj1LXJNifFA4g,l8vsKRUUzHH7MCS77ebfvQ,441
pewcbd-NCgj1LXJNifFA4g,ai29zMnhhapQ_NrGckIzXQ,100
pewcbd-NCgj1LXJNifFA4g,IBgJ1q6lh8u_ootx10nHmw,489
pewcbd-NCgj1LXJNifFA4g,9e5lIroM6Eyd4aS26pWWEQ,325
pewcbd-NCgj1LXJNifFA4g,ygG_bZbeoyy893jzmHhPnw,148
pewcbd-NCgj1LXJNifFA4g,CmumtnKWl2ksWGWtE33Rww,72
pewcbd-NCgj1LXJNifFA4g,bsNEHMVu4PKP030s46gMyg,294
pewcbd-NCgj1LXJNifFA4g,eAifnc03bdAKyGN0MZm6_g,287
pewcbd-NCgj1LXJNifFA4g,4-RkxDM200qfSG756uVmtQ,262
pewcbd-NCgj1LXJNifFA4g,zK-abjGUTDyxVazml2XEKg,401
pewcbd-NCgj1LXJNifFA4g,2VJ91McOlLP_d_pSOEv_nQ,298
pewcbd-NCgj1LXJNifFA4g,LnBBOksOrzUiiDQkjUeMdg,131
pewcbd-NCgj1LXJNifFA4g,1IAZrHB3j5Svf_WsU3bQsQ,284
pewcbd-NCgj1LXJNifFA4g,oaXi7-OFrwHyHpSz2_AtxA,266
pewcbd-NCgj1LXJNifFA4g,I65HgE9_akVBgmA6sVBNHw,92
pewcbd-NCgj1LXJNifFA4g,fpvpYkRwXegQnNkHqCaoKw,375
pewcbd-NCgj1LXJNifFA4g,7_keO0r3oVj6hllofDUWfw,239
pewcbd-NCgj1LXJNifFA4g,BxsDjT2b2vcm-rvLDeO3Jw,301
pewcbd-NCgj1LXJNifFA4g,BrZmt_v4Gevh6fhzeec1ag,384
pewcbd-NCgj1LXJNifFA4g,FmbfuIVD9uSMVRm5f6TNVQ,188
pewcbd-NCgj1LXJNifFA4g,n7s1russn3aeFdOVy_dLtA,140
pewcbd-NCgj1LXJNifFA4g,9al-eBiJVbuhuFzzuQpiSQ,290
pewcbd-NCgj1LXJNifFA4g,fCtYjRZo5vV8dfmod128uQ,181
pewcbd-NCgj1LXJNifFA4g,TR5DSv30xqWVrtExOEe8rQ,138
pewcbd-NCgj1LXJNifFA4g,ST9lGSzKwLU4o0pv6qs6tw,176
pewcbd-NCgj1LXJNifFA4g,SH5fAfFp6I23Hj-4pV7_fw,286
pewcbd-NCgj1LXJNifFA4g,pCIdgI3QYpzgrtLAmDemuA,241
pewcbd-NCgj1LXJNifFA4g,ShyA_yAfTtj8_WD5kZFo3g,217
pewcbd-NCgj1LXJNifFA4g,00K-UTXqg9iDoMXB3QXh0A,498
pewcbd-NCgj1LXJNifFA4g,8UNbl3WhmtCKGkHwyaCSww,299
pewcbd-NCgj1LXJNifFA4g,74ZOTBit9H9Z_YAP7YaE1Q,256
pewcbd-NCgj1LXJNifFA4g,4htpnlDZ6zAfpvEwPw1CDQ,266
pewcbd-NCgj1LXJNifFA4g,6l3j3ZGUMhIKC-NNe3Fj8w,405
pewcbd-NCgj1LXJNifFA4g,JpuCKMWJSFPnOu-GK46-cA,78
pewcbd-NCgj1LXJNifFA4g,r_5oHnhySNH4CrL0hGMR2A,231
pewcbd-NCgj1LXJNifFA4g,JUTAgOhRAXqrm-JcaQgipA,412
pewcbd-NCgj1LXJNifFA4g,fwJuUYkUlOwHe6n4loRo3w,69
pewcbd-NCgj1LXJNifFA4g,_7Jg-PLTf0d7u_IZiJ4ISw,381
pewcbd-NCgj1LXJNifFA4g,xQzDaJhxEi0NNdEFcVmqog,107
pewcbd-NCgj1LXJNifFA4g,2vppZx0rTDZtCzw-NljdRQ,246
pewcbd-NCgj1LXJNifFA4g,4Ia7fk4VWe3T-SDk4RVB2g,145
pewcbd-NCgj1LXJNifFA4g,gKUbE_F1_nGnuNfgnVy9JQ,289
pewcbd-NCgj1LXJNifFA4g,Fjt54fSz56goWef5n42HWA,114
pewcbd-NCgj1LXJNifFA4g,TIjRjj155FFcNixESdhNwg,412
pewcbd-NCgj1LXJNifFA4g,kg8MYEVgwvBHDX01V9vm3A,150
Pk4ZwXwUU50BDn5gqw_rKg,Y6MHlJ9U1rBNRf5BkyDTKw,450
Pk4ZwXwUU50BDn5gqw_rKg,TbLeVDs4XIKckucbgQxSHw,388
Pk4ZwXwUU50BDn5gqw_rKg,jV7KL4sDxZzeko7z8xbnIQ,265
Pk4ZwXwUU50BDn5gqw_rKg,L5Fg9QHKfmNQMbOQlSFqkQ,379
Pk4ZwXwUU50BDn5gqw_rKg,SzKWHsPxU_zQOFIMjYnDbA,217
Pk4ZwXwUU50BDn5gqw_rKg,iPEgvzzpDRpD6D_wdHXF-Q,291
Pk4ZwXwUU50BDn5gqw_rKg,-fnPRC7fd0wBHWBBtg1J7A,295
Pk4ZwXwUU50BDn5gqw_rKg,s8vtFvDwIWbxLTjPofz5Dw,467
Pk4ZwXwUU50BDn5gqw_rKg,KSHvKY3zHxiPEg7kbClk1A,497
Pk4ZwXwUU50BDn5gqw_rKg,N8dWNu9eZRkK3xHRI1bViQ,280
Pk4ZwXwUU50BDn5gqw_rKg,GQzhEoifqLdawTBGhmiuOA,213
Pk4ZwXwUU50BDn5gqw_rKg,5dnxjFWSENEEawKbcvDHvg,430
Pk4ZwXwUU50BDn5gqw_rKg,9vDiHNX-gxwuDe_7EktxOA,265
Pk4ZwXwUU50BDn5gqw_rKg,09rdFG17jRgbQrqso0odGw,283
Pk4ZwXwUU50BDn5gqw_rKg,3BnRM3buQGfnDz3KEDLv5A,75
Pk4ZwXwUU50BDn5gqw_rKg,NEKrf20GcociSSXVIqgCpA,279
Pk4ZwXwUU50BDn5gqw_rKg,hAuGWgpixjwkzu79zZjTjw,489
Pk4ZwXwUU50BDn5gqw_rKg,G3SrguM4mr3uVFsnGaj2mg,346
Pk4ZwXwUU50BDn5gqw_rKg,DrfvW9_9pytbYzqRgNTeYw,261
Pk4ZwXwUU50BDn5gqw_rKg,lOHzmSU3D4Pffc0lcUI3lg,148
Pk4ZwXwUU50BDn5gqw_rKg,Y6S3ga42OD-DtzrVcUxrFg,140
Pk4ZwXwUU50BDn5gqw_rKg,RmpTPgBvboX-OraR2bNCIw,201
Pk4ZwXwUU50BDn5gqw_rKg,UUZIHlUc7YTz6p1ipNRLlQ,333
Pk4ZwXwUU50BDn5gqw_rKg,RVrmXr5GfPi-BUdkmaCEcQ,189
Pk4ZwXwUU50BDn5gqw_rKg,vStG1A6I3AO07IZhknXGBg,495
Pk4ZwXwUU50BDn5gqw_rKg,CV4ssWHaKQ3Rid8u3ajuCw,401
m_a0-8_wR1ypvZzDGeSIgA,qZ8IvwFflzF0FO7EXhzomw,358
m_a0-8_wR1ypvZzDGeSIgA,MDsigaQz16cS9OyP7mKsWQ,278
m_a0-8_wR1ypvZzDGeSIgA,rhUBGKPpdzE6kY0g9vxevw,401
m_a0-8_wR1ypvZzDGeSIgA,--oGYZhLMMvwfHmtyYJVxQ,361
m_a0-8_wR1ypvZzDGeSIgA,GOOrJmU9kMixUEHnloJj2Q,152
m_a0-8_wR1ypvZzDGeSIgA,BopfAeAYy8e9_Zxj60m9AA,427
m_a0-8_wR1ypvZzDGeSIgA,Sjo9_XoXUd-kjmk0Bywj1Q,251
m_a0-8_wR1ypvZzDGeSIgA,OUZIlIytYIiqPj2RFY2pRQ,383
m_a0-8_wR1ypvZzDGeSIgA,ad76GjZPVC1SalGx7hhkrw,385
m_a0-8_wR1ypvZzDGeSIgA,RTWR9_nAufZ3zH41FMmZIA,253
m_a0-8_wR1ypvZzDGeSIgA,tL43dZEl8GYenTXxBYPHIA,210
m_a0-8_wR1ypvZzDGeSIgA,XZ59OR9cNZYEl1trrudVCQ,144
m_a0-8_wR1ypvZzDGeSIgA,OVAqknxLFUt4dMCKOkuGRw,10
m_a0-8_wR1ypvZzDGeSIgA,VbMa7Dq0VqgzLWJxHvApSw,201
m_a0-8_wR1ypvZzDGeSIgA,Mz_zXWMImvi2JkioovhUNw,168
m_a0-8_wR1ypvZzDGeSIgA,tfcWdrVic7qRYjRV1ips3g,173
m_a0-8_wR1ypvZzDGeSIgA,R1XTBYJMb4_Rag-WNfKXpg,495
m_a0-8_wR1ypvZzDGeSIgA,Deu6u-xZubA8vdyzw-D6ng,394
m_a0-8_wR1ypvZzDGeSIgA,XdpppXv1Wk0ig1NRJnVpVg,315
m_a0-8_wR1ypvZzDGeSIgA,XSTpqsFOkWe7nBFCgpiL2g,375
m_a0-8_wR1ypvZzDGeSIgA,xM9mCSBSk-0-YaT0tszrpQ,484
m_a0-8_wR1ypvZzDGeSIgA,6zuozyVB73h_5qoklBK8tA,254
m_a0-8_wR1ypvZzDGeSIgA,FkskxYA8TXaFxIIAksMM9Q,245
m_a0-8_wR1ypvZzDGeSIgA,ARBFmo7uHgXBb-X2kTu5_w,287
m_a0-8_wR1ypvZzDGeSIgA,9peU96gYS1VuE5YBpbCmqg,321
Ieelu69Y23nbjKG3OGfwnw,9M7NW9QTuzuCuvLJtZu6AQ,381
Ieelu69Y23nbjKG3OGfwnw,CzfB2pxrk4wPP_uOVtg-ow,181
Ieelu69Y23nbjKG3OGfwnw,f-vG7_gvupzq0WtJA5ygeA,411
Ieelu69Y23nbjKG3OGfwnw,kDnoLkijSwhK0c2xJJQvew,473
Ieelu69Y23nbjKG3OGfwnw,g7JsCOiVQaHxoV17zL005Q,451
Ieelu69Y23nbjKG3OGfwnw,V3rHIbZZSX9sFDAqWCmLpg,107
Ieelu69Y23nbjKG3OGfwnw,DwdHhKOwunso-XyRdmCJAQ,441
Ieelu69Y23nbjKG3OGfwnw,xiNk-jgnfeNLAZSqeATHMA,391
Ieelu69Y23nbjKG3OGfwnw,bhr2Aby1DKOjsPiT3nJz5g,346
Ieelu69Y23nbjKG3OGfwnw,RMG_FKgsewfLdM_kIyfK2w,251
Ieelu69Y23nbjKG3OGfwnw,Fb4ZlYipMkRY8o9I_CBE2A,454
Ieelu69Y23nbjKG3OGfwnw,D90y4wLOQ9AYes0SU3pOHg,379
Ieelu69Y23nbjKG3OGfwnw,JGYfl949YuTySsHl6fQXng,415
Ieelu69Y23nbjKG3OGfwnw,NIyPbmTNsa5DZUcBDF1rjA,359
UbP_JuB-zHHfLz2dvKe9yw,0WPiOmaX2M7bFK3zG5SnKA,81
UbP_JuB-zHHfLz2dvKe9yw,1A-l6RKfgGv4IUETEDQfpA,30
eOnMGfoj3YOxGPDjrDE-sg,vQaeia1DeDPsGcJ6KgiyYQ,423
eOnMGfoj3YOxGPDjrDE-sg,CaSWqia1eKstpWFuQqq9pQ,24
eOnMGfoj3YOxGPDjrDE-sg,iiv69A1QKwUyRUWeBMqu3Q,492
eOnMGfoj3YOxGPDjrDE-sg,8u_pdcdN66D1dmIZrNK55w,170
eOnMGfoj3YOxGPDjrDE-sg,Gppo0_VR27gZ7CvrwskjqQ,145
eOnMGfoj3YOxGPDjrDE-sg,cUogxYJRUSZa5_AAeYjAEw,127
eOnMGfoj3YOxGPDjrDE-sg,8hGvAFOswW9f-uiWULlcxg,230
eOnMGfoj3YOxGPDjrDE-sg,yZI1jT93O8jrNbg6PWReeQ,268
eOnMGfoj3YOxGPDjrDE-sg,gVNy5Hf_lchs6QLxQWE7XA,499
eOnMGfoj3YOxGPDjrDE-sg,ZdO101FS3abwIkz-d5H6xQ,42
eOnMGfoj3YOxGPDjrDE-sg,Qt6EKCL-6p414rLRpTK4MA,52
eOnMGfoj3YOxGPDjrDE-sg,PcLagfMcNNA0VwCJ6szlDQ,84
eOnMGfoj3YOxGPDjrDE-sg,0ynqOsAyiBYICzVKdoFNiA,234
eOnMGfoj3YOxGPDjrDE-sg,ZRwvHYCOQfbMtzYZf37T1Q,102
eOnMGfoj3YOxGPDjrDE-sg,iCuM_1B-f1BZ_ej2cdBRHw,249
eOnMGfoj3YOxGPDjrDE-sg,fIoyKMf50uNa1xdwTIklGQ,406
eOnMGfoj3YOxGPDjrDE-sg,wzg3-dJ1EFdcsU3x3C1Ukw,140
eOnMGfoj3YOxGPDjrDE-sg,aUWloSmN8BcPhrp_FUY_Tw,138
owJ_0-9YBYfy40YD7l_KSA,mF9cdDIMhHoYe4g-OmjTlg,353
owJ_0-9YBYfy40YD7l_KSA,-IIvmjoEKa9Trhf4OxzJeA,493
owJ_0-9YBYfy40YD7l_KSA,apNQUS92Vhsu8s5QUqdRQA,472
owJ_0-9YBYfy40YD7l_KSA,0WRiIU01pJT0RuYn8zyC2g,114
owJ_0-9YBYfy40YD7l_KSA,kHOI8apECknxdVDbG-foPg,284
owJ_0-9YBYfy40YD7l_KSA,9phl-lNpO0EpvL_U5RCdWg,174
owJ_0-9YBYfy40YD7l_KSA,jhn1ZfBNtf0qXJ0RhSB-wQ,0
owJ_0-9YBYfy40YD7l_KSA,lR5EtzZLmaIvUMIQoMt5Wg,0
owJ_0-9YBYfy40YD7l_KSA,IFNBJlCPK566BtBoLXI__g,0
owJ_0-9YBYfy40YD7l_KSA,riZX-EMMAXwbQHi_vBZQCQ,274
owJ_0-9YBYfy40YD7l_KSA,ZJFIDLUiZ2Vs0NTj0pGVfg,379
owJ_0-9YBYfy40YD7l_KSA,0lgGW93HYeVqrTTx9d3gUA,373
owJ_0-9YBYfy40YD7l_KSA,-oYAX3frNAxMUDkxDZAdhA,0
owJ_0-9YBYfy40YD7l_KSA,AsYbCd5d7TtIZEWIL5VhOw,488
owJ_0-9YBYfy40YD7l_KSA,0ABraNehd1Vwb83-PFdXDw,472
owJ_0-9YBYfy40YD7l_KSA,_IKSOPFwJvI9yJI3uLQj_Q,489
owJ_0-9YBYfy40YD7l_KSA,bF3PR88e4ylcaR14tLxgCw,470
owJ_0-9YBYfy40YD7l_KSA,mXuOaCeG7ZN27JBAvK4j8w,281
owJ_0-9YBYfy40YD7l_KSA,CQbJT-5z6CRDfAjABtCULg,282
owJ_0-9YBYfy40YD7l_KSA,IBgJ1q6lh8u_ootx10nHmw,330
owJ_0-9YBYfy40YD7l_KSA,LnBBOksOrzUiiDQkjUeMdg,493
owJ_0-9YBYfy40YD7l_KSA,2Ol5gAb7rikoVhol8ewKGQ,279
owJ_0-9YBYfy40YD7l_KSA,oaXi7-OFrwHyHpSz2_AtxA,422
owJ_0-9YBYfy40YD7l_KSA,GhhgpMsvisaASzahcLtgGA,0
owJ_0-9YBYfy40YD7l_KSA,DxPyYqvyatW9Eg1v7-hn8w,0
owJ_0-9YBYfy40YD7l_KSA,9al-eBiJVbuhuFzzuQpiSQ,455
owJ_0-9YBYfy40YD7l_KSA,pPaRvDa9OC9h12ugJuKFWQ,498
IJXlBxQWk9Vc-vCLMXxwjA,szKAclQi8BBgoLAzxDGh2Q,465
IJXlBxQWk9Vc-vCLMXxwjA,iUT8Zw89alE0CDPFLs7ggg,475
IJXlBxQWk9Vc-vCLMXxwjA,TXldmFTBlj0_Ov3dm3eE0g,163
IJXlBxQWk9Vc-vCLMXxwjA,KXG-l29Ff0to5ex0W_MZ5Q,129
IJXlBxQWk9Vc-vCLMXxwjA,XlqwLeGbz33dGGQZQFAf5g,156
IJXlBxQWk9Vc-vCLMXxwjA,NIAkTGrmCCWLCnbR0MMICg,352
IJXlBxQWk9Vc-vCLMXxwjA,Z30a5nwryTZWjFjNqwaAiQ,391
IJXlBxQWk9Vc-vCLMXxwjA,lkrN5-DrQnp2Uqy0mQyhJA,111
IJXlBxQWk9Vc-vCLMXxwjA,P9_Ca8uEqhnWANWbwe099Q,235
IJXlBxQWk9Vc-vCLMXxwjA,kS51-rf5knsSvm2dl_qddQ,75
IJXlBxQWk9Vc-vCLMXxwjA,VMkU-oBx-JdsqeonmabHLA,303
Q7SAbnbAhr5n3_S6tF0fQg,YKwVqpzIUv97eH-67_8kHA,477
Q7SAbnbAhr5n3_S6tF0fQg,AvodWkE8KeDVIjIKqqgT7w,389
Q7SAbnbAhr5n3_S6tF0fQg,7lSLGkGjSpd4ykyesfGpeg,95
Q7SAbnbAhr5n3_S6tF0fQg,NeNljo5DiMyZHBsDPkgWHQ,174
Q7SAbnbAhr5n3_S6tF0fQg,LrdXlNbDIMNyIYv3sCzpFQ,151
Q7SAbnbAhr5n3_S6tF0fQg,R9n_wjS-C5nWY_OQt7cKdg,370
