id1,id2,distance
267,12848,133
267,14031,114
267,14796,17
267,15429,350
267,15531,293
267,15989,440
267,16046,352
267,16595,416
267,17020,392
267,17239,319
267,17409,109
267,18265,275
267,18407,338
267,19428,393
267,19587,469
267,20234,199
267,20949,60
267,20972,85
267,21342,319
267,21470,27
267,22106,68
267,22458,64
267,23055,206
267,23279,377
267,23821,276
267,24869,319
267,25304,330
267,26880,38
267,27284,246
267,27686,239
267,28541,2
267,28822,263
267,29743,115
267,30161,155
267,30371,250
267,30767,457
267,31126,155
267,31469,264
267,33827,174
267,34147,282
267,35080,44
267,36095,196
267,36136,158
267,36548,309
267,37147,260
267,37213,85
267,37359,39
267,37883,410
267,38082,383
267,38406,442
267,39425,345
267,39827,446
267,40179,65
267,40301,235
267,40795,19
267,40823,202
267,40952,151
267,41334,378
267,42940,276
267,43081,490
267,43472,489
267,43800,281
267,43953,411
267,44072,285
267,44187,158
267,46071,348
267,46231,81
267,46280,492
267,46678,389
267,47080,65
267,47129,78
267,47174,345
267,47990,297
267,48091,217
267,48212,380
267,48615,50
267,48917,450
267,48938,63
267,50027,301
267,50075,498
267,50531,249
267,50627,145
267,51858,102
267,52759,334
267,52855,249
267,53289,237
267,53766,241
267,54277,418
267,55483,281
267,55692,107
267,55888,187
267,56310,30
267,56538,490
267,57231,164
267,57668,327
267,58193,162
267,59709,331
267,59903,41
267,61382,352
267,61826,326
267,61843,444
267,61970,120
267,62089,122
267,62418,478
267,62541,65
267,65004,25
267,66922,331
267,67230,154
267,67268,216
267,67347,442
267,67474,334
267,67734,37
267,67769,38
267,67893,61
267,69033,25
267,69039,165
267,70208,90
267,70218,344
267,70488,436
267,72300,198
267,72306,326
267,73193,165
267,73438,269
267,73762,188
267,73776,233
267,74037,442
267,75270,402
267,76825,398
267,76864,38
267,77273,48
267,77524,67
267,77828,36
267,78801,146
267,79453,455
267,79935,47
267,80072,5
267,80115,417
267,80416,276
267,81659,72
267,81999,251
267,83317,245
267,83547,435
267,83941,423
267,84301,394
267,84342,324
267,84422,111
267,85035,177
267,86184,240
267,86541,402
267,86684,46
267,87044,330
267,88143,72
267,88342,230
267,88991,348
267,89087,114
267,92147,137
267,92547,13
267,92566,14
267,92636,196
267,93638,84
267,94088,25
267,94609,385
267,94656,123
267,95090,352
267,95270,61
267,96119,392
267,96449,397
267,96534,340
267,97715,186
267,97911,195
267,98134,230
267,99527,348
267,100699,99
267,100794,283
267,101458,17
267,101777,386
267,102060,225
267,102168,357
267,102890,201
267,103051,434
267,103649,318
267,103670,171
267,104495,168
267,104707,455
267,104843,272
267,105282,356
267,106283,27
267,106754,213
267,106846,190
267,108148,75
267,109011,218
267,109061,57
267,110468,162
267,110498,153
267,110667,315
267,110776,2
267,110866,238
267,111489,491
267,112399,84
267,113090,215
267,113333,14
267,113687,297
267,113804,38
267,113908,99
267,114308,284
267,114342,12
267,114534,215
267,114789,101
267,116215,245
267,116531,102
267,117642,211
267,117700,397
267,117793,367
267,117868,290
267,118613,387
267,119662,147
267,119850,100
267,120656,255
267,120997,63
267,121318,113
267,121534,133
267,121579,48
267,122175,331
267,124341,35
267,124516,245
267,124635,257
267,125205,63
267,125461,245
267,125464,407
267,126904,8
267,127157,321
267,127565,169
267,129302,293
267,129553,53
267,130303,103
267,131150,76
267,131315,114
267,131521,55
267,131616,188
267,132448,9
267,132681,237
267,135258,325
267,135755,252
267,136311,443
267,136486,103
267,136503,109
267,136914,120
267,137322,276
267,138269,121
267,138277,41
267,138985,457
267,139402,87
267,140399,208
267,140545,257
267,140908,147
267,141152,27
267,143045,176
267,143403,435
267,143913,95
267,144120,136
267,144247,435
267,145627,62
267,146713,391
267,147310,118
267,147593,69
267,147955,384
267,148093,90
267,148971,97
267,149081,265
267,149285,187
267,149907,375
267,150722,280
267,151611,130
267,151915,171
267,152598,237
267,153014,355
267,153259,6
267,153708,151
267,154557,175
267,154882,430
267,154964,43
267,155505,360
267,155717,181
267,155739,320
267,156280,240
267,157024,44
267,157356,272
267,157411,348
267,158787,439
267,158825,490
267,159803,424
277,2886,423
277,8100,418
277,10326,112
277,14902,56
277,19180,423
277,19238,244
277,20554,338
277,21378,166
277,21873,202
277,23062,87
277,23328,434
277,23953,466
277,24868,30
277,25465,193
277,29490,380
277,34106,446
277,38252,373
277,39929,249
277,42569,477
277,44056,76
277,48075,223
277,49926,122
277,51862,349
277,53613,89
277,54240,178
277,57096,12
277,58348,95
277,61609,183
277,62907,315
277,67293,362
277,68086,162
277,68351,439
277,73250,349
277,73387,309
277,75464,112
277,86755,277
277,86861,29
277,92790,322
277,94366,249
277,96978,175
277,97109,93
277,98229,221
277,103872,111
277,108218,374
277,108681,114
277,109725,278
277,112744,46
277,115132,297
277,118581,19
277,125787,113
277,131122,264
277,131467,481
277,136020,178
277,139568,436
277,152370,29
277,154891,76
277,155426,87
277,155693,120
277,157897,180
277,160413,301
331,1519,26
331,5738,41
331,6126,479
331,11556,396
331,13343,100
331,15809,155
331,18948,104
331,19261,63
331,19422,39
331,20009,219
331,20613,162
331,24433,133
331,24604,313
331,24982,82
331,27405,152
331,27900,237
331,30271,476
331,37430,233
331,42653,234
331,51568,204
331,52824,19
331,54384,222
331,56016,196
331,56969,80
331,58813,104
331,59029,140
331,61691,36
331,62954,493
331,66007,30
331,66241,285
331,69161,462
331,74904,226
331,79419,63
331,85007,416
331,85967,25
331,87779,43
331,90557,26
331,92717,251
331,97193,173
331,99405,404
331,99532,215
331,101238,97
331,101816,229
331,103480,84
331,103977,57
331,114698,85
331,116955,325
331,120640,127
331,122869,23
331,123165,136
331,125732,240
331,126672,100
331,129118,96
331,129643,325
331,132580,11
331,135157,168
331,135232,155
331,135980,467
331,141168,82
331,142650,466
331,145308,22
331,147530,304
331,152387,493
331,157780,491
331,159224,281
331,160517,462
390,570,74
390,1010,371
390,3344,422
390,4173,284
390,4175,199
390,5977,113
390,7445,91
390,10711,456
390,11620,323
390,13091,32
390,22939,399
390,23410,70
390,24242,470
390,25174,414
390,29072,465
390,33346,115
390,34495,258
390,36253,267
390,36295,122
390,36354,44
390,37319,386
390,40914,464
390,43228,94
390,44630,121
390,49107,40
390,49452,325
390,52390,293
390,53960,418
390,55753,49
390,60297,115
390,64388,46
390,67306,464
390,72907,416
390,78263,448
390,84390,448
390,85028,238
390,97103,464
390,99649,462
390,101449,406
390,106289,129
390,107876,7
390,112033,49
390,112609,35
390,115269,175
390,118883,23
390,130145,439
390,131975,113
390,139710,48
390,139870,392
390,140916,49
390,145987,44
390,151441,129
390,153825,423
395,801,183
395,957,310
395,1746,271
395,2400,371
395,4984,105
395,7653,176
395,8984,123
395,10267,350
395,14711,128
395,15401,422
395,16011,212
395,16331,35
395,16751,101
395,17557,55
395,19972,302
395,22227,421
395,22523,27
395,23161,165
395,24221,151
395,24368,100
395,25028,127
395,25703,478
395,26856,202
395,30623,195
395,32980,157
395,34281,323
395,35641,120
395,36083,103
395,38420,6
395,39710,30
395,42186,6
395,43669,325
395,52706,71
395,53907,390
395,55604,284
395,57151,183
395,58209,365
395,59174,11
395,59525,158
395,60601,84
395,62515,147
395,65770,460
395,67196,309
395,67236,203
395,68991,180
395,69672,326
395,70828,430
395,72683,74
395,73430,192
395,74161,101
395,74744,135
395,74773,33
395,75282,132
395,81874,399
395,84497,230
395,88507,112
395,92337,428
395,93654,87
395,95757,357
395,96211,74
395,97217,11
395,99911,92
395,100706,336
395,101034,74
395,103115,184
395,104101,490
395,105628,460
395,106496,6
395,109211,198
395,112122,134
395,114362,129
395,116437,282
395,119540,209
395,119979,58
395,120882,13
395,121549,183
395,122589,213
395,123292,201
395,123647,71
395,124304,188
395,126779,176
395,128571,244
395,128752,340
395,130540,455
395,130637,13
395,135807,90
395,136008,316
395,136853,43
395,137299,19
395,137980,402
395,138625,40
395,140007,5
395,142032,265
395,142766,56
395,145477,398
395,145482,218
395,146355,175
395,146787,129
395,146926,158
395,147117,95
395,150595,49
395,151302,394
395,153454,233
395,153956,182
395,155428,351
395,155705,182
395,158038,418
395,159051,190
395,159886,132
395,159991,198
395,160574,311
479,1880,397
479,6055,76
479,6703,100
479,6742,110
479,9910,485
479,14279,139
479,14406,478
479,18974,285
479,21575,102
479,23025,247
479,34006,87
479,34733,19
479,40949,302
479,41665,384
479,47737,123
479,53381,12
479,54128,300
479,54671,401
479,57454,204
479,58000,9
479,59296,466
479,59787,184
479,60627,484
479,61962,190
479,65411,423
479,65896,168
479,66742,152
479,68767,303
479,76649,103
479,76778,307
479,77873,159
479,78092,106
479,82699,185
479,86282,104
479,86813,103
479,89840,194
479,90735,55
479,93403,139
479,93723,13
479,95617,198
479,99060,37
479,101954,476
479,106463,30
479,108366,60
479,110860,303
479,111434,206
479,111860,290
479,112645,418
479,119458,494
479,120317,140
479,126033,429
479,126102,92
479,131555,261
479,133200,139
479,135109,193
479,137066,387
479,139492,142
479,141307,193
479,143262,74
479,144527,88
479,145425,194
479,148494,139
479,149028,42
479,151493,208
479,153453,286
479,154623,158
535,2966,294
535,3131,280
535,3709,407
535,5693,3
535,6523,6
535,9191,407
535,12984,226
535,14056,483
535,14081,482
535,14840,28
535,15543,53
535,16529,233
535,21315,331
535,21906,69
535,22484,427
535,26109,275
535,26718,3
535,29785,319
535,34865,298
535,35393,150
535,38599,304
535,38866,248
535,39639,110
535,40425,358
535,40586,234
535,42778,221
535,45866,118
535,46592,369
535,48898,53
535,51860,72
535,54032,57
535,58862,217
535,60009,221
535,62030,261
535,64058,297
535,68186,52
535,69256,206
535,69612,317
535,69966,427
535,72272,75
535,73619,476
535,79000,382
535,79673,446
535,81746,10
535,82151,250
535,83560,311
535,85030,85
535,88415,26
535,90520,8
535,92539,452
535,93020,357
535,94168,53
535,95968,97
535,97461,199
535,101030,116
535,103400,97
535,103895,166
535,104619,392
535,106105,273
535,106563,3
535,106646,343
535,106753,219
535,107283,324
535,109154,483
535,114116,77
535,115726,120
535,117302,86
535,121471,53
535,124112,312
535,126568,166
535,126957,392
535,128060,43
535,129460,112
535,131154,72
535,131927,460
535,133164,349
535,134425,192
535,134443,60
535,135996,57
535,137644,43
535,143442,298
535,148923,137
535,150739,198
535,150876,64
535,150912,169
535,151278,50
535,152249,83
535,153337,470
535,154520,40
535,155433,244
535,160040,273
559,1770,370
559,4980,88
559,5076,451
559,5196,262
559,7528,252
559,7552,308
559,13009,355
559,13327,45
559,15510,402
559,16323,312
559,16483,190
559,17233,92
559,19432,130
559,20001,306
559,20243,455
559,20624,420
559,21511,1
559,22294,251
559,23408,323
559,25545,157
559,32362,226
559,35791,355
559,36453,68
559,37402,355
559,38772,271
559,39438,129
559,39789,170
559,44476,319
559,45733,204
559,46495,93
559,46559,353
559,47748,247
559,55433,433
559,57487,14
559,66925,294
559,68710,176
559,72486,349
559,72885,66
559,75860,228
559,78286,194
559,83672,15
559,84043,450
559,88329,251
559,90034,250
559,90988,310
559,93424,123
559,96098,211
559,101983,386
559,102429,218
559,105977,313
559,114214,211
559,114533,127
559,115059,6
559,115735,306
559,115875,442
559,116249,284
559,120092,458
559,122771,29
559,123279,123
559,124383,428
559,126452,390
559,127307,314
559,131316,375
559,131695,150
559,132067,152
559,133292,279
559,141334,96
559,142599,317
559,143963,408
559,145419,229
559,146968,219
559,148665,36
559,149407,359
559,150886,68
559,152816,362
559,157656,72
559,158313,252
559,159155,11
570,1010,297
570,3344,496
570,4173,210
570,4175,125
570,5977,39
570,7445,17
570,10711,382
570,11620,397
570,13091,106
570,22939,325
570,23410,144
570,24242,396
570,25174,340
570,33346,41
570,34495,332
570,36253,193
570,36295,48
570,36354,30
570,37319,460
570,40914,391
570,43228,20
570,43965,485
570,44630,47
570,48157,444
570,49107,34
570,49452,251
570,52390,220
570,53960,344
570,55753,123
570,60297,41
570,64388,28
570,67306,390
570,67508,437
570,72907,342
570,85028,312
570,97103,390
570,99649,388
570,101449,480
570,106289,55
570,107876,81
570,112033,123
570,112609,39
570,113820,482
570,115269,101
570,118883,50
570,127027,482
570,130145,365
570,131975,39
570,139710,26
570,139870,318
570,140916,123
570,145987,118
570,151441,203
570,153825,349
570,158771,482
621,13603,14
621,15680,8
621,26477,33
621,30570,239
621,35775,427
621,36276,492
621,45611,325
621,55534,100
621,64404,147
621,70886,383
621,70981,178
621,87654,448
621,88881,212
621,91938,331
621,101901,213
621,108190,210
621,118786,331
621,137111,95
621,138826,182
621,140125,212
621,140153,403
621,148247,209
621,149332,428
621,150093,384
658,4678,312
658,5432,234
658,7553,274
658,8641,183
658,8709,19
658,9453,42
658,10722,405
658,11739,208
658,13120,312
658,13339,359
658,13681,176
658,15450,27
658,15495,73
658,15650,445
658,16013,456
658,16306,302
658,17013,369
658,19805,341
658,20356,424
658,22820,194
658,22838,456
658,23257,479
658,24258,131
658,24690,443
658,24851,361
658,25435,253
658,25907,417
658,31423,402
658,31853,253
658,34434,276
658,35221,185
658,36590,145
658,37971,10
658,38193,496
658,39528,127
658,40471,194
658,40931,477
658,41875,441
658,43037,386
658,43248,217
658,43401,182
658,45634,491
658,46367,172
658,46742,111
658,47246,194
658,47626,256
658,49018,181
658,49509,186
658,50699,262
658,51256,195
658,52092,446
658,52972,383
658,53912,485
658,54778,186
658,55224,473
658,56130,447
658,56388,191
658,56834,299
658,57714,395
658,59965,209
658,60146,183
658,60504,297
658,61123,167
658,61259,278
658,61892,284
658,62011,320
658,63965,67
658,65072,189
658,65367,51
658,65876,474
658,67467,128
658,67714,235
658,67816,180
658,68820,153
658,69162,236
658,69914,385
658,70065,201
658,70167,407
658,70337,194
658,70545,283
658,72081,209
658,74894,366
658,75465,435
658,76810,442
658,77922,473
658,78147,21
658,78339,411
658,80626,164
658,82623,51
658,83253,260
658,86065,143
658,86398,456
658,89866,149
658,91025,465
658,91246,52
658,91715,191
658,93850,412
658,93948,243
658,94059,488
658,96754,330
658,96843,178
658,97860,196
658,98034,15
658,100864,30
658,102376,189
658,103165,6
658,103366,188
658,103721,273
658,104725,491
658,104924,417
658,104935,151
658,106151,5
658,108912,392
658,109336,230
658,109585,222
658,110285,426
658,111134,400
658,112582,460
658,114447,319
658,114849,212
658,115997,423
658,116214,80
658,116266,400
658,117533,96
658,118760,234
658,119527,144
658,120366,222
658,120613,496
658,120751,114
658,121104,163
658,121658,166
658,122153,418
658,122867,253
658,123706,225
658,123817,127
658,124690,176
658,125054,247
658,125643,77
658,127244,186
658,130297,241
658,130406,491
658,132528,345
658,132859,144
658,132911,140
658,133126,450
658,134602,193
658,135764,139
658,135801,119
658,136613,422
658,136659,201
658,136864,436
658,137296,305
658,137830,354
658,139701,241
658,141545,227
658,142444,446
658,143273,287
658,143879,404
658,144738,414
658,146130,446
658,146259,167
658,149233,23
658,149717,293
658,150053,117
658,150439,13
658,150805,495
658,151208,130
658,151724,27
658,154336,133
658,154662,244
658,155878,199
658,156655,296
658,156815,155
658,157932,384
658,158184,345
658,158777,187
658,159065,291
658,159668,317
658,160103,80
669,1383,324
669,1571,256
669,1857,433
669,2523,136
669,3372,170
669,3793,187
669,4323,454
669,4724,498
669,5927,12
669,6687,188
669,9060,350
669,9193,129
669,9416,1
669,10186,63
669,10502,24
669,10916,342
669,10937,436
669,11509,86
669,11874,181
669,11890,162
669,12094,247
669,12848,112
669,14031,359
669,14796,262
669,16595,172
669,17409,136
669,18407,94
669,19428,148
669,20234,443
669,20949,304
669,20972,160
669,21342,75
669,21470,271
669,22106,313
669,22458,180
669,23055,450
669,23821,32
669,23883,432
669,24409,279
669,26880,207
669,27284,491
669,27686,6
669,28541,243
669,29683,338
669,29743,359
669,30161,400
669,30371,5
669,30522,469
669,31126,90
669,31469,20
669,33827,419
669,34147,37
669,35080,288
669,36095,49
669,36136,87
669,36537,343
669,36698,378
669,37213,160
669,37359,206
669,37883,165
669,40179,180
669,40301,480
669,40795,264
669,40823,42
669,40952,396
669,42940,32
669,44187,86
669,46231,325
669,46678,144
669,47080,180
669,47129,167
669,48091,462
669,48212,136
669,48615,294
669,48938,181
669,50531,493
669,50627,100
669,51858,347
669,52855,4
669,53289,8
669,53766,3
669,54558,258
669,55692,352
669,55888,431
669,56100,373
669,56310,215
669,56538,246
669,57231,408
669,57668,82
669,58193,407
669,59709,87
669,59903,203
669,60628,386
669,60664,477
669,61432,422
669,61826,82
669,61843,200
669,61970,124
669,62089,123
669,62418,234
669,62541,180
669,63092,444
669,65004,219
669,65957,433
669,66922,86
669,66928,431
669,67109,283
669,67230,398
669,67268,28
669,67474,90
669,67734,208
669,67769,282
669,67893,184
669,69033,270
669,69039,409
669,70208,335
669,70488,191
669,72300,47
669,72306,82
669,72606,454
669,72848,316
669,73193,80
669,73333,431
669,73438,24
669,73762,433
669,73776,12
669,74225,478
669,76825,154
669,76864,282
669,77273,196
669,77524,177
669,77828,209
669,78282,442
669,78801,99
669,79935,197
669,80072,240
669,80654,292
669,81659,172
669,81999,496
669,83317,0
669,83547,190
669,84422,356
669,85035,421
669,86184,485
669,86541,157
669,86684,199
669,87934,274
669,88143,172
669,88342,15
669,88520,465
669,88991,103
669,89087,359
669,92147,107
669,92547,231
669,92566,231
669,92636,440
669,93638,160
669,94088,270
669,94656,122
669,95090,107
669,95270,183
669,97715,430
669,97911,440
669,98134,474
669,100699,344
669,101458,261
669,101777,141
669,102060,20
669,102890,44
669,103670,415
669,103720,385
669,104495,77
669,105238,499
669,105282,111
669,106283,271
669,106754,458
669,106846,435
669,108148,170
669,109011,26
669,109061,187
669,110468,407
669,110498,397
669,110776,243
669,110866,6
669,112399,160
669,113090,30
669,113333,231
669,113804,207
669,113908,146
669,114308,39
669,114339,312
669,114342,232
